id	echaAlta	codigo	denominacion	precio	publicado
3906	22/08/2019 9:26:43	7791290787117	GRANBY REGULAR X 400GR POLVO	19,02	N
3907	22/08/2019 10:41:53	78912366	CHOCOLATE 16G BATON BLANCO	11,51	N
3908	22/08/2019 10:51:14	78939363	CHOCOLATE BATON 16G EXTRA LECHE	8,23	N
3909	22/08/2019 11:01:17	7622300865610	GELATINA 25G ROYAL FRUTOS ROJOS LIGHT	32,468	N
3910	22/08/2019 11:01:47	7891000107836	CHOCOLATE SUFLAIR 50G LECHE	29,18	N
3911	22/08/2019 11:43:41	7793360106002	JUGO 1L BC MULTIFRUTA	46,25	N
3912	22/08/2019 11:56:14	7790040386006	SNACK 30G SALADIX CROSS	12,72	N
3913	22/08/2019 12:22:56	7790580617103	GOMITAS 500G MOGUL GUSANITOS	180,91	N
3914	22/08/2019 12:55:12	7794626996764	TOA LINA C/A X 8UN	22,23	Y
3915	22/08/2019 13:28:57	7622300829568	GALLETAS 300G TERRABUSI VARIEDAD CHOCOLATE	56,84	N
3916	22/08/2019 13:30:18	7622300829544	GALLETITAS 300G TERRABUSI VARIEDAD DORADA	57,255	N
3917	22/08/2019 13:32:51	7791249020104	CHOCOLATE 80G CADBURY TRES SUEÑOS	79,55	N
3918	22/08/2019 13:37:36	7622210612267	CHOCOLATE 276G MILKA GO PEANUT CARAMEL	271,64	N
3919	22/08/2019 14:01:19	7791602006370	GALLETAS 500G FERRARIS LIGHT SIN SAL	37,19	N
3920	22/08/2019 14:05:14	7794710004016	MANTECA 100G VERONICA	36,52	N
3921	22/08/2019 14:07:15	7791620009858	ALIMENTO PARA UNTAR 200G DANICA SOFT - POTE	48,917	N
3922	22/08/2019 14:08:58	7791620009841	ALIMENTO PARA UNTAR 250G DANICA DORADA - POTE	51,5633	N
3923	22/08/2019 14:21:42	7790206517503	CHOCOLATE 50G DIABEFORT CON LECHE DESCREMADA	55,09	N
3924	22/08/2019 14:22:28	7622300989934	POSTRE 65G ROYAL CHOCOLATE	27,51	N
3925	22/08/2019 14:24:01	7622300872212	CREMA 50GR ROYAL CHANTILLY EN POLVO	38,26	N
3926	22/08/2019 14:25:26	7622210609885	CHOCOLATE 90GR MILKA TRIPLE CARAMELO	98,01	N
3927	22/08/2019 14:26:47	7622210609908	CHOCOLATE 90G MILKA TRIPLE COCOA	98,34	N
3928	22/08/2019 14:40:54	7798156483794	BOLSA PANA 1U ACUARIO COLOR 22X10X30	14,23	N
3929	22/08/2019 14:51:03	7798156484777	BOLSA PANA 1U ACUARIO COLOR 30X12X41	21,34	N
3930	22/08/2019 14:58:02	7798156483701	BOLSA PANA 1U BUDA TEMATICA 30X12X41	23,71	N
3931	22/08/2019 15:06:30	7791337001022	YOGUR 175G SER CON FRUTAS - KIWI ANANA	46,28	N
3932	22/08/2019 15:25:52	77958617	QUESO CREMA 200G CASANCREM ENTERO	66,11	Y
3933	22/08/2019 15:28:57	7793940314001	QUESO PROCESADO 200G LA SERENISIMA CREMON UNTABLE	62,95	N
3934	22/08/2019 16:43:04	7791337999732	YOGUR 125G SER JOYFULL - LEMON PIE	56,19	N
3935	22/08/2019 16:45:12	7791337091054	YOGUR 125G SER JOYFULL - CRUMBLE DE PERA	56,19	N
3936	22/08/2019 18:08:25	7798164608479	MORTADELA 300G GRANJAIRIS	68,2	N
3937	22/08/2019 18:27:55	7793940692000	QUESO RALLADO 200G LA SERENISIMA REGGIANITO	155,4	Y
3938	22/08/2019 18:57:17	7790064001701	ALGODON ESTRELLA SUPER X 100 GR	43,65	Y
3939	22/08/2019 19:05:35	7790064004054	PAÑAL ESTRELLA G REGULAR X 9 UN	86,3	Y
3940	22/08/2019 19:07:29	7790064004030	PAÑALES 10U ESTRELLA MEDIANO	85,49	N
3941	22/08/2019 19:15:00	7790064004023	PAÑAL ESTRELLA P HIPERPACK X 30 UN	359,54	Y
3942	22/08/2019 19:17:57	7790064004078	PAÑAL ESTRELLA XG REGULAR X 8 UN	86,3	Y
3943	22/08/2019 19:20:37	7790064004092	PAÑAL ESTRELLA XXG REGULAR X 8 UN	86,3	Y
3944	23/08/2019 9:36:04	7791337093324	YOGUR 185G SER LIBRE FORTIFICADO - FRAMBUESA Y MENTA	46,28	N
3945	23/08/2019 10:33:55	7622300869021	BAZOOKA JIRAFA X 15 GR	6,94	N
3946	23/08/2019 10:58:34	7622300869915	GALLETAS 117G OREO CHOCOLATE	41,82	Y
3947	23/08/2019 11:02:24	7791293030593	SEDAL SH X 190ML FUERZA ANTIQUIEBRE	53,97	N
3948	23/08/2019 11:12:12	7791293030579	SEDAL SH X 190ML CRECIMIENTO SALUD C/BIOTINA	53,97	N
3949	23/08/2019 11:13:37	7790070034175	ALIMENTO CONGELADO 250G GRANJA DEL SOL PATITAS DE POLLO	92,77	N
3950	23/08/2019 11:17:52	7791293030555	SEDAL SH X 190ML CERAMIDAS	58,24	Y
3951	23/08/2019 12:32:08	7622210828606	CHOCOLATE 37G LILA GO OREO	32,22	N
3952	23/08/2019 13:24:56	7790742017079	LECHE 750CC LA SERENISIMA DESC. FIBRACTIVA - ULTRA	43,89	N
3953	23/08/2019 13:42:48	7790114901234	CONFITES 40G SHOT MANI	18,53	N
3954	23/08/2019 14:03:39	7798105386176	BOLSA PANA 1U LIBESA CORAZONES 22X10X30	21,25	N
3955	23/08/2019 14:15:54	7798165080106	VINO 1,25L LA IRIDE MALBEC	90,08	N
3956	23/08/2019 14:15:54	7798165080199	VINO 750CC LA IRIDE CHARDONNAY DULCE	88,16	N
3957	23/08/2019 14:15:54	7798165080113	VINO 750CC LA IRIDE MALBEC PARTIDA SELECCIONADA	156,67	N
3958	23/08/2019 14:17:27	7791620002279	MAYONESA 250CC D FIESTA	20,94	N
3959	23/08/2019 14:18:49	7798156487129	BOLSA PANA 1U ACUARIO COLOR 31X11X32	18,89	N
3960	23/08/2019 14:18:52	7798103990016	VINO 750CC LA IRIDE MALBEC	88,16	N
3961	23/08/2019 14:19:36	7791620002453	KETCHUP 220G DANICA CLASICO	30,31	N
3962	23/08/2019 14:26:09	7798156483763	BOLSA PANA 1U LICENCIA CARS 32X10X30	33,06	N
3963	23/08/2019 14:28:33	7798146910200	SNACK PALITOS 200G FEDE SALAME/PIZZA/JAMON	31,35	N
3964	23/08/2019 15:28:13	619659000417	PENDRIVE CRUZER BLADE 1U SANDISK 8GB	283,35	N
3965	23/08/2019 15:31:46	740617255577	PENDRIVE DT5.0 1U KINGSTON 8GB	283,35	N
3966	23/08/2019 15:33:17	740617220445	PENDRIVE DATA TRAVELER 1U KINGSTON 8GB	283,35	N
3967	23/08/2019 15:36:21	740617175301	PENDRIVE DTSE9 1U KINGSTON 8GB	283,35	N
3968	23/08/2019 15:41:07	740617241341	PENDRIVE DTSE9 1U KINSTON 16GB	321,13	N
3969	23/08/2019 17:04:08	7791337990111	YOGUR 240G SER CALCI+ VAINILLA	72,72	N
3970	23/08/2019 17:49:34	7791337957183	ALIMENTO 100G ACTIMEL MULTIFRUTA ENTERO	37,02	N
3971	23/08/2019 20:00:30	7790036121123	JUGO CONCENTRADO 500CC MOCORETA NARANJA	37,19	N
3972	23/08/2019 20:20:10	7790036305196	JUGO CONCENTRADO 3L MIJU NARANJA	115,7	N
3973	23/08/2019 20:34:20	7790036000602	JUGO 200CC BAGGIO MIX FRUTAL	17,6	N
3974	23/08/2019 20:39:33	7790036000640	JUGO 125CC BAGGIO MANZANA	12,4	N
3975	23/08/2019 21:08:48	7798159810184	ADHESIVO VINILICO PLAYCOLOR 500GR (x U.)	87,23	N
3976	23/08/2019 21:12:08	7798159810177	ADHESIVO VINILICO TINTORETTO 250GR (x U.)	49,13	N
3977	23/08/2019 21:19:02	7896603804700	CINTEX 24MM x 50M TRANSPARENTE ADELBRAS	41,32	N
3978	23/08/2019 21:22:03	7896603802881	CINTA ADELBRAS ENMASCARAR 24X50M (x U.)	68,93	N
3979	23/08/2019 21:39:14	7794765000261	CINTA UO ENMASCARAR 18X50 (x U.)	63,14	N
3980	23/08/2019 21:59:52	7795513053362	MARCADOR FILGO 042 2 PUNTAS NE (x U.)	35,21	N
3981	23/08/2019 22:02:49	7796893000113	PAPEL GLACE LUMA METALIZADO X 10H (x paq.)	7,93	N
3982	23/08/2019 22:18:29	570300020003	SILICONA LIQUIDA TRANSPARENTE x 100ml CBX	78,51	N
3983	24/08/2019 9:15:19	7622300868789	JUGO EN POLVO 18G TANG BANANA Y NARANJA	9,17	Y
3984	24/08/2019 9:27:51	7791540049910	EL BAUTISMO MALBEC X750 CC	103,17	Y
3985	24/08/2019 9:57:11	7798165080021	VINO 750CC LA IRIDE MALBEC ROBLE (ETIQUETA ROJA)	107,91	N
3986	24/08/2019 10:26:56	7790503198702	GALLETAS 100G DOS HERMANOS ARROZ DULCES	34,2	N
3987	24/08/2019 10:33:10	7790230033031	FIDEOS 500G MATARAZZO MOÃ‘OS	55,33	Y
3988	24/08/2019 10:40:13	7622210951984	GALLETAS 231G CEREALITAS AVENA Y PASAS	51,67	N
3989	24/08/2019 10:50:29	7798062548679	AGUA SABORIZADA 1.5L LEVITE POMELO	35,7	N
3990	24/08/2019 10:54:55	7792900990088	SAL 250G DOS ANCLAS EN SALERO LIGHT	71,24	N
3991	24/08/2019 11:15:14	7798084080065	VINAGRE 500CC PURUVIN MANZANA	27,13	Y
3992	24/08/2019 11:23:25	7790580983406	CONSERVA 320G ARCOR JARDINERA+ CHOCLO	32,51	N
3993	24/08/2019 11:27:54	7790895643712	JUGO 200CC ADES ANANA MULTIFRUTA	18,37	N
3994	24/08/2019 12:12:46	7791337602090	YOGUR 200G LA SERENISIMA ORIGINAL - MORAS	62,8	N
3995	24/08/2019 12:54:50	7790503198627	GALLETAS 100G DOS HERMANOS SALADAS	28,49	N
3996	24/08/2019 13:07:24	7790580585914	CHOCOLATE 40U MISKY DE LECHE	4,27	N
3997	24/08/2019 13:20:59	600003	CARGADOR DE PARED - CARGA RAPIDA	230	N
3998	24/08/2019 14:40:11	7790139001452	GINEBRA 1L JAMAICA DRY RUM	111,57	N
3999	26/08/2019 11:27:28	7798241970017	POCHOCLO 50G SOLCORN ACARAMELADO	18,595	N
4000	26/08/2019 12:55:14	7790950134827	VERMOUTH 1L MARTINI EXTRA DRY	112,16	N
4001	26/08/2019 13:19:38	7791130962100	PASTILLAS PARA EL BAÑO BELAROM	28,843	N
4002	26/08/2019 13:23:03	7791130962094	PASTILLA PARA EL BAÑO BELAROM FLORES DE CAMPO	28,843	N
4003	26/08/2019 17:18:35	7798062544404	AGUA SABORIZADA 1.5L SER NARANJA	53,55	N
4004	26/08/2019 17:21:31	7798062544411	AGUA SABORIZADA 1.5L SER MANZANA	53,55	N
4005	26/08/2019 17:26:59	7798062544428	AGUA SABORIZADA 1.5L SER POMELO	53,55	N
4006	26/08/2019 18:22:09	7791290000674	ALA ULTRA X 300ML LAVA VAJILLA LIMON	34,24	Y
4007	26/08/2019 18:43:10	7790580763404	MERMELADA 454G ARCOR FRUTILLA ARANDANO	82,51	N
4008	27/08/2019 8:07:20	7793360117503	SAZON 25G LA CAMPAGNOLA CREMA VERDEO	44,07	N
4009	27/08/2019 8:07:22	7793360117558	SAZON 25G LA CAMPAGNOLA A LAS BRASAS	44,07	N
4010	27/08/2019 8:11:02	7790580120146	OBLEA 54G COFLER BLOCK XL	32,1	N
4011	27/08/2019 8:27:46	600001	CARGADOR COMUN V8	150	N
4012	27/08/2019 8:35:05	600002	ENCHUFE	150	N
4013	27/08/2019 9:28:06	7798062544909	AGUA SABORIZADA 2L LEVITE NARANJA	56,73	N
4014	27/08/2019 9:49:34	7790150830857	CACAO EN POLVO 180G CHOCOLINO CHISPAS GRANULADAS	29,26	Y
4015	27/08/2019 10:08:26	77964243	CIGARRILLOS 20U ROTHMANS MORA KS	105,18	N
4016	27/08/2019 10:50:46	7790070508256	YERBA 500G CRUZ DE MALTA SELECCION ESPECIAL	90,9	N
4017	27/08/2019 13:07:11	7790070411358	SNACK 100G GALLO SNACKS BIZCOCHOS DE ARROZ DULCES	36,13	N
4018	27/08/2019 13:23:29	7790070411365	SNACK 100G GALLO SNACKS BIZCOCHOS DE ARROZ SALADOS	36,13	N
4019	27/08/2019 13:59:29	7790168113300	VINO 750CC SANTA SILVIA BLANCO DULCE	50,08	N
4020	27/08/2019 14:15:27	77965165	CHICLES 6.7G TOPLINE EXTREME BLUEBERRY	8,58	N
4021	27/08/2019 14:39:11	7790040613607	ALFAJOR 40G BON O BON B BLANCO	14,85	N
4022	27/08/2019 14:40:58	7790070508058	PRE MEZCLA LUCCHETTI TORTA FRITA X 500 GR	51,48	N
4023	27/08/2019 14:47:05	7790070320117	LUCCHETTINIS 500GR LUCCHETTI CARNE	95,04	N
4024	27/08/2019 14:48:51	7790070317452	LUCCHETTINIS 500GR LUCCHETTI JAMON Y QUESO	95,04	N
4025	27/08/2019 14:50:38	7790070416780	GELATINA 40G EXQUISITA CEREZA	24,79	N
4026	27/08/2019 15:33:34	7790070506665	CHIPA TIPO CASERO LUCCHETTI 250GR	82,64	N
4027	27/08/2019 15:35:21	7790070413529	BIZCOCHUELO 480G BLANCAFLOR CHOCOLATE	66,11	N
4028	27/08/2019 15:36:38	7790070413512	BIZCOCHUELO 480G BLANCABLOR VAINILLA	46,86	N
4029	27/08/2019 15:46:03	7790070506641	PREMEZCLA 500G LUCCHETTI PIZZA CASERA	45,89	N
4030	27/08/2019 15:52:51	7798035491001	FRANELA 1U VALENA 40X50CM	30,3	N
4031	27/08/2019 17:10:03	7790150433348	CALDO 7,5G ALICANTE VERDURA	6,05	N
4032	27/08/2019 17:11:21	7790150431351	CALDO 7,5G ALICANTE CARNE	6,05	N
4033	27/08/2019 17:12:10	7790150432358	CALDO 7,5G ALICANTE GALLINA	6,05	N
4034	27/08/2019 17:53:29	7790045824145	CEREAL 350G GRANIX GRANOLA	71,24	N
4035	27/08/2019 18:04:28	7790150440872	SOPA INSTANTANEA 4U ALICANTE VEGETALES X 13G	41,21	N
4036	27/08/2019 18:04:34	7790150830888	CACAO EN POLVO 360G CHOCOLINO CHISPAS GRANULADAS	58	Y
4037	27/08/2019 18:04:34	7790150830918	CACAO EN POLVO 800G CHOCOLINO CHISPAS GRANULADAS	121,71	N
4038	27/08/2019 18:04:34	7790150812884	EDULCORANTE 100U TUY CLASICO	48,56	N
4039	27/08/2019 18:04:35	7790150812648	EDULCORANTE 100U TUY SUCRA	59,41	N
4040	27/08/2019 18:04:35	7790150695937	EDULCORANTE 50U TUY SWEET	25,82	N
4041	27/08/2019 18:28:21	77967633	POSTRE 95G DANETTE CHOCOLATE	26,09853350509	N
4042	27/08/2019 18:30:00	77967657	POSTRE 95G DANETTE CREMA AMERICANA	26,09853350509	N
4043	27/08/2019 18:31:14	77965929	POSTRE 95G DANETTE FLAN CON CARAMELO	30,41	N
4044	27/08/2019 19:07:56	77919496	CARAMELO 13G LENGUETAZO FIESTA	6,7	N
4045	27/08/2019 19:09:33	7790150813188	EDULCORANTE 360CC TUY LIQUIDO	78,28	N
4046	27/08/2019 19:10:49	7798000087130	CORRECTOR SIMBALL TAIKO (x U.)	29,49	N
4047	28/08/2019 8:12:58	7790580436902	GOMITAS 250G MOGUL ANILLOS	58,32	N
4048	28/08/2019 8:15:10	7790580121105	GOMITAS 500G MOGUL SANDIA	180,91	N
4049	28/08/2019 8:17:03	7790580262402	GOMITAS 500G MOGUL MORAS	180,91	N
4050	28/08/2019 8:19:36	7790580263102	GOMITAS 500G MOGUL DIENTES	180,91	N
4051	28/08/2019 8:56:41	7791290011717	ALA MATIC X 800GR PODER ACELERADOR	73,39	N
4052	28/08/2019 9:21:35	7790093075773	VINO 750CC CAFAYATE CABERNET SAUVIGNON	148,76	N
4053	28/08/2019 9:24:55	7790093130748	VINO 750CC CAFAYATE TORROTES	148,76	N
4054	28/08/2019 9:32:19	7790093095238	VINO 750CC CAFAYATE CABERNET SAUVIGNON RESERVA	305,79	N
4055	28/08/2019 9:44:57	7790093095221	VINO 750CC CAFAYATE MALBEC RESERVA	305,79	N
4056	28/08/2019 9:50:37	7790093500923	VINO 750CC CAFAYATE RED BLEND EXPRESIVO	181,81	N
4057	28/08/2019 9:52:45	7790093500916	VINO 750CC CAFAYATE RED BLEND FRUTADO	181,81	N
4058	28/08/2019 9:56:03	7790093128066	VINO 750CC CAFAYATE CABERNET SAUVIGNON GRAN LINAJE	454,54	N
4059	28/08/2019 10:00:15	7790093128073	VINO 750CC CAFAYATE MALBEC GRAN LINAJE	454,55	N
4060	28/08/2019 10:14:36	7790070320308	FIDEOS 500G FAVORITA TIRABUZON	22,76	N
4061	28/08/2019 10:19:07	7790070320315	FIDEOS 500G FAVORITA MOSTACHOL	22,76	N
4062	28/08/2019 10:20:48	7795513043844	MARCADOR FILGO 051 PERM RED NE (x U.)	27,57	N
4063	28/08/2019 10:21:21	7790070320322	FIDEOS 500G FAVORITA CODITO	22,76	N
4064	28/08/2019 10:28:53	7790070320292	FIDEOS 500G FAVORITA TALLARIN	22,76	N
4065	28/08/2019 10:30:25	7790070320285	FIDEOS 500G FAVORITA SPAGHETTI	26,01	N
4066	28/08/2019 10:48:27	7793360108426	CONSERVA 300G LA CAMPAGNOLA GRANO CHOCLO AMARILLO	53,99	N
4067	28/08/2019 11:04:32	7790070412454	SNACK 100G GALLO SNACKS BIZCOCHOS DE ARROZ TORTITAS NEGRAS	36,13	N
4068	28/08/2019 11:08:58	7790070416520	OBLEA 60G GALLO SNACKS YOGUBAR DE ARROZ	28,03	N
4069	28/08/2019 11:13:03	7790070411969	OBLEA 60G GALLO SNACKS CHOCOBAR DE ARROZ	28,03	N
4070	28/08/2019 11:14:40	77942432	CONFITES 10G ROCKLETS MINI CHOCOLATE	7,24	N
4071	28/08/2019 11:26:22	7790070411815	ARROZ 1KG LUCCHETTI PARBOIL	75,97	N
4072	28/08/2019 11:59:47	7790070416476	GALLETAS 120G GALLO SNACKS CRACKEADAS	40,67	N
4073	28/08/2019 12:22:16	7791293037745	AXE DEO AER AP X 90GR BOCA ANTITRANSPIRANTE	77,12	N
4074	28/08/2019 12:22:16	7791293025889	AXE DEO AER AP X 90GR SECO DARK TEMPTATION	77,12	N
4075	28/08/2019 12:22:16	7506306213920	AXE DEO AER X 90GR ICE CHILL	77,12	N
4076	28/08/2019 12:22:16	7791293038575	AXE DEO AER X 90GR SECO MUSK	77,12	N
4077	28/08/2019 12:22:16	7506306226852	AXE DEO AER X 96GR ANARCHY FOR HER	77,12	N
4078	28/08/2019 12:22:16	7506306213906	AXE DEO BS AER X 97GR ICE CHILL	77,12	N
4079	28/08/2019 12:22:16	75063177	AXE DEO ROLL ON X 50ML GOLD	55,95	N
4080	28/08/2019 12:22:16	7506306202849	AXE DEO AER X 90GR COLLISION	77,12	N
4081	28/08/2019 12:22:17	7791293028781	AXE DEO AER X 96GR BLACK	77,12	N
4082	28/08/2019 12:22:17	7791293025858	AXE DEO AER X 96GR BS PEACE	77,12	N
4083	28/08/2019 12:22:17	75048099	AXE DEO BARRA X 54GR BLACK	76,91	N
4084	28/08/2019 12:22:17	7791293038162	AXE GEL DUCHA X 200ML FRESH	61,68	N
4085	28/08/2019 12:22:17	7791293032160	AXE PERFUME X 100ML ADRENALINE*****	155,38	N
4086	28/08/2019 12:22:17	7791293032184	AXE PERFUME X 100ML SIGNATURE	155,38	N
4087	28/08/2019 12:22:17	8710447226957	CLOSE UP CEPILLO DEEP CLEAN MEDIO X 2UN	65,42	N
4088	28/08/2019 12:22:17	8710447226971	CLOSE UP CEPILLO SLIM CAER SOFT X 2	100,82	N
4089	28/08/2019 12:22:17	8710447226964	CLOSE UP CEPILLOS SHINY WHITE	83,78	N
4090	28/08/2019 12:22:17	7791293034447	CLOSE UP X 90GR EUCALIPTUS FREEZE	62,94	N
4091	28/08/2019 12:22:18	7791293034867	AXE GEL X 170GR URBAN	75,69	N
4092	28/08/2019 12:22:18	7891150055230	DOVE AC X 400ML NUTRICION OLEO MICELAR	135,03	N
4093	28/08/2019 12:22:18	7891150054844	DOVE SH X 180ML DP RECONSTRUCCION COMPLETA	93,88	N
4094	28/08/2019 12:22:18	7891150023468	SHAMPOO 200CC DOVE 2 EN 1 FUERZA EXTREMA	130,9	N
4095	28/08/2019 12:22:18	7891150050440	DOVE SH X 200ML HIDRATACION INTENSA	93,88	N
4096	28/08/2019 12:22:18	7891150017351	DOVE SH X 200ML OLEO NUTRICION	93,88	N
4097	28/08/2019 12:22:18	7791293029573	DOVE SH X 400ML CONTROL CAIDA	152,61	N
4098	28/08/2019 12:22:18	7891150023505	DOVE SH X 400ML MEN 2 EN 1 FUERZA EXTREMA	152,61	N
4099	28/08/2019 12:22:19	7791293034850	DOVE SH X 400ML MEN VIGOR ACTIVO	152,61	N
4100	28/08/2019 12:22:19	7791293029634	DOVE SH X 400ML PROT TERMICA	152,61	N
4101	28/08/2019 12:22:19	7891150023512	DOVE SH X 400ML REFRESCANTE	152,61	N
4102	28/08/2019 12:22:19	7891150054837	DOVE AC X 180ML DP RECONSTRUCCION COMPLETA	62,83	N
4103	28/08/2019 12:22:19	7891150050464	DOVE AC X 200ML HIDRATACION INTENSA	93,88	N
4104	28/08/2019 12:22:19	7891150053151	DOVE AC X 200ML RITUAL DE REPARACION	93,88	N
4105	28/08/2019 12:22:19	7891150000247	DOVE AC X 400ML PROT TERMICA	135,03	N
4106	28/08/2019 12:22:19	7791293024585	DOVE AC X 400ML PROT TERMICA	135,03	N
4107	28/08/2019 12:22:19	7891150053090	DOVE AC X 400ML RITUAL DE FORTALECIMIENTO	135	N
4108	28/08/2019 12:22:19	7891150053120	DOVE AC X 400ML RITUAL DE REPARACION	135,05	N
4109	28/08/2019 12:22:19	7891150053076	DOVE AC X 400ML RITUAL LISO Y NUTRIDO	135,05	N
4110	28/08/2019 12:22:20	7791293033310	DOVE DEO AER AP MEN X 89GR MINERALES + SALVIA	96,34	N
4111	28/08/2019 12:22:20	7791293018874	DOVE DEO AER AP MEN X 89GR SILVER CONTROL	96,34	N
4112	28/08/2019 12:22:20	77941855	DOVE DEO AER AP WOMEN X 54GR GO FRESH	73,76	N
4113	28/08/2019 12:22:20	77941879	DOVE DEO AER AP WOMEN X 54GR INVISIBLE DRY	87,52	N
4114	28/08/2019 12:22:20	77941824	DOVE DEO AER AP WOMEN X 54GR ORIGINAL	87,52	N
4115	28/08/2019 12:22:20	7506306241169	DOVE DEO AER AP WOMEN X 89GR GO PEPINO FRESH	96,34	N
4116	28/08/2019 12:22:20	7791293034584	DOVE DEO AER AP WOMEN X 89GR GO PERA FRESH	96,34	N
4117	28/08/2019 12:22:20	7791293036458	DOVE DEO AER AP WOMEN X 89GR INVISIBLE CARE	96,34	N
4118	28/08/2019 12:22:20	7791293036656	DOVE DEO AER X 86GR DURAZNO VERBENA	85,19	N
4119	28/08/2019 12:22:21	7791293036663	DOVE DEO AER X 86GR MELON TE VERDE	85,19	N
4120	28/08/2019 12:22:21	75031060	DOVE DEO MEN X 50GR BARRA CLEAN COMFORT	93,82	N
4121	28/08/2019 12:22:21	75027513	DOVE DEO MEN X 50GR BARRA ORIGINAL	99,79	N
4122	28/08/2019 12:22:21	78927254	DOVE DEO ROLL ON MEN X 50ML CUIDADO TOTAL	67,88	N
4123	28/08/2019 12:22:21	78933354	DOVE DEO ROLL ON MEN X 50ML INVISIBLE DRY	61,57	N
4124	28/08/2019 12:22:21	78938991	DOVE DEO ROLL ON WOMEN X 50ML INVISIBLE CARE	67,85	N
4125	28/08/2019 12:22:21	78924512	DOVE DEO ROLL ON WOMEN X 50ML PEPINO Y TE VERDE	67,85	N
4126	28/08/2019 12:22:21	75050849	DOVE DEO ROLL ON WOMEN X 50ML POWDER SOFT	66,68	N
4127	28/08/2019 12:22:21	7506306211223	DOVE CREMA X 200ML COCO Y ALMENDRAS	121,42	N
4128	28/08/2019 12:22:21	7501056346140	DOVE CREMA X 200ML NUTRICION ESENCIAL	70,3	N
4129	28/08/2019 12:22:21	7791293029900	DOVE CREMA X 200ML RECONSTRUCCION COMPLETA	64,19	N
4130	28/08/2019 12:22:21	7891150053106	DOVE CREMA X 350GR TRAT RITUAL DE REPARACION	157,26	N
4131	28/08/2019 12:22:21	7501056346157	DOVE CREMA X 400ML NUTRICION ESENCIAL	121,42	N
4132	28/08/2019 12:22:21	7891150046481	DOVE JABON 3X90GR ORIGINAL	95,89	N
4133	28/08/2019 12:22:22	7891150039148	DOVE JABON LIQUIDO X 250ML REVITALIZANTE	72,57	N
4134	28/08/2019 12:22:22	7891150034075	DOVE JABON X 90GR LECHE DE COCO	33,96	N
4135	28/08/2019 12:22:22	7891150035874	DOVE BABY JABON LIQ. HUMECTACION ENRIQUECIDA X180M	76,73	N
4136	28/08/2019 12:22:22	7891150035881	DOVE BABY JABON LIQUIDO P/SENSIBLE DP X180ML	76,73	N
4137	28/08/2019 12:22:22	7891150025981	DOVE BABY JABON X 200ML LIQ.HUMECTACION ENREQ.	94,93	N
4138	28/08/2019 12:22:22	7891150026025	DOVE BABY JABON X 75GR DE TOCADOR HUMECTACION	30,29	N
4139	28/08/2019 12:22:22	7891150025950	DOVE BABY SHAMPOO HUMECTACION X400ML	117,21	N
4140	28/08/2019 12:22:22	7891150035546	DOVE BABY TOALLITAS HUMEDAS X50 HUM..ENREQECIDA	90,65	N
4141	28/08/2019 12:22:22	7891150035539	DOVE BABY TOALLITAS HUMEDAS X50 HUM.SENSIBLE	90,65	N
4142	28/08/2019 12:22:22	7891150014855	CLEAR SH ICE COOL MENTHOL MEN 400 ML	103,88	N
4143	28/08/2019 12:22:22	7501056343040	CLEAR SH X 200ML ICE COOL	76,12	N
4144	28/08/2019 12:22:22	7501056344092	CLEAR SH X 400ML CONTROL CAIDA	74,25	N
4145	28/08/2019 12:22:22	7791293034683	SUAVE SH X 300ML DP COCO Y LECHE	32,47	N
4146	28/08/2019 12:22:23	7791293034706	SUAVE SH X 300ML DP MIEL Y ALMENDRA	32,47	N
4147	28/08/2019 12:22:23	7791293030395	SUAVE SH X 930ML ARANDANOS Y TE ROJO	62,87	N
4148	28/08/2019 12:22:23	7791293030333	SUAVE SH X 930ML COCO Y LECHE	62,87	N
4149	28/08/2019 12:22:23	7791293030357	SUAVE SH X 930ML JAZMIN Y ACEITES ESENCIALES	62,87	N
4150	28/08/2019 12:22:23	7791293030371	SUAVE SH X 930ML MANZANA VERDE	62,87	N
4151	28/08/2019 12:22:23	7791293036700	SUAVE SH X 930ML MANZANILLA	62,87	N
4152	28/08/2019 12:22:23	7791293030388	SUAVE SH X 930ML MIEL Y ALMENDRAS	62,87	N
4153	28/08/2019 12:22:23	7791293034690	SUAVE AC X 300ML DP COCO Y LECHE	32,47	N
4154	28/08/2019 12:22:23	7791293034713	SUAVE AC X 300ML DP MIEL Y ALMENDRA	32,47	N
4155	28/08/2019 12:22:23	7791293027876	SUAVE AC X 350ML KIDS FRUTILLA GLAMOROSA	86,24	N
4156	28/08/2019 12:22:23	7791293030302	SUAVE AC X 930ML ARANDANOS Y TE ROJO	62,87	N
4157	28/08/2019 12:22:23	7791293030241	SUAVE AC X 930ML COCO Y LECHE	62,87	N
4158	28/08/2019 12:22:24	7791293030296	SUAVE AC X 930ML MIEL Y ALMENDRAS	62,87	N
4159	28/08/2019 12:22:24	7791293038247	SUAVE JABON 3X 90GR MIEL Y ALMENDRAS	30,85	N
4160	28/08/2019 12:22:24	7791293022369	SUAVE JABON TE VERDE Y ALOE VERA X125GR	30,85	N
4161	28/08/2019 12:22:24	7791293038063	SUAVE JABON X 90GR FLORES BLANCAS	11,78	Y
4162	28/08/2019 12:22:24	7791293035215	SUAVE DEO X 87GR WOMEN JAZMIN Y COCO	44,1	N
